resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,text_keyword,job_code_seq1,job_code_seq2,job_code_seq3,career_month,career_job_code
U07910,2015-12-03,2020-09-27,4,2008,0.0,0.0,패션디자이너,재료·화학·섬유·의복,,,92,디자인;CAD;설계
U02158,2015-11-14,2020-01-14,3,0,0.0,0.0,상품기획바잉;무역;수출입;일본어;영어;바이어상담,재료·화학·섬유·의복,,,48,섬유;봉제;가방;의류
U05780,2016-02-25,2020-10-27,4,2014,0.0,1900.0,여성복디자인,재료·화학·섬유·의복,,,48,디자인;CAD;설계
U06672,2016-08-30,2020-07-21,4,2007,0.0,3700.0,패션디자인;사입;바잉;기획,재료·화학·섬유·의복,,,78,섬유;봉제;가방;의류
U02652,2019-08-11,2020-06-01,4,2001,7500.0,7500.0,여성;아동사업부장팀장,재료·화학·섬유·의복,,,180,섬유;봉제;가방;의류
U03254,2020-03-09,2020-03-09,4,2005,1900.0,1500.0,의류디자인;상품기획,재료·화학·섬유·의복,,,54,섬유;봉제;가방;의류
U06890,2019-12-11,2020-09-19,4,2013,0.0,2500.0,디자인;MD;VMD,재료·화학·섬유·의복,,,0,
U00152,2018-01-10,2020-02-07,4,2004,4300.0,3700.0,상품기획,재료·화학·섬유·의복,,,84,섬유;봉제;가방;의류
U05541,2020-12-05,2020-12-18,4,2012,0.0,2900.0,매장영업관리,재료·화학·섬유·의복,,,27,섬유;봉제;가방;의류
U06744,2020-08-16,2020-08-16,4,2013,0.0,0.0,소통하는비주얼머천다이저,재료·화학·섬유·의복,,,43,신문;서적;출판;인쇄
U02085,2017-01-04,2020-03-19,4,2003,0.0,0.0,디자이너,재료·화학·섬유·의복,,,183,섬유;봉제;가방;의류
U00317,2015-04-10,2020-10-13,4,2005,0.0,0.0,남성복MD,재료·화학·섬유·의복,,,35,
U00563,2018-08-29,2020-10-31,4,2011,3700.0,3700.0,의류디자이너,재료·화학·섬유·의복,,,65,섬유;봉제;가방;의류
U01735,2017-09-15,2020-09-14,4,2003,0.0,0.0,,경영·기획·회계·사무,,,48,전기;전자;통신장비
U03490,2012-02-05,2020-10-15,4,2007,3300.0,2900.0,디자이너,재료·화학·섬유·의복,,,70,섬유;봉제;가방;의류
U04232,2020-03-24,2020-05-06,3,1998,0.0,0.0,여성복디자인;니트디자인;의상디자인;경력디자인,재료·화학·섬유·의복,,,214,섬유;봉제;가방;의류
U03239,2019-02-05,2020-11-29,5,2011,0.0,2300.0,여성복;여성정장;여성캐주얼;피팅가능;디자이너;패션,재료·화학·섬유·의복,,,24,섬유;봉제;가방;의류
U04033,2020-06-03,2020-07-28,4,0,0.0,0.0,여성복디자이너,재료·화학·섬유·의복,,,0,
U02170,2020-01-07,2020-11-30,4,2013,0.0,0.0,MERCHANDISER,재료·화학·섬유·의복,,,0,디자인;CAD;설계
U06341,2018-12-19,2020-04-02,4,2011,1900.0,0.0,여성복디자인;캐쥬얼디자인163,재료·화학·섬유·의복,,,17,영화;방송;공연;문화;스포츠
U03387,2005-05-06,2020-01-21,4,2003,0.0,5750.0,캐주얼디자인;남성복디자인,재료·화학·섬유·의복,,,168,섬유;봉제;가방;의류
U05243,2011-11-08,2020-12-21,4,2004,3500.0,2700.0,생산관리;기획MD;대리점영업;영업관리,재료·화학·섬유·의복,,,86,섬유;봉제;가방;의류
U01000,2018-11-16,2020-01-25,2,0,0.0,1900.0,패션디자이너,재료·화학·섬유·의복,,,12,섬유;봉제;가방;의류
U08054,2020-05-02,2020-10-24,4,2016,0.0,0.0,기획MD;상품기획;MD,재료·화학·섬유·의복,,,3,디자인;CAD;설계
U07914,2018-07-06,2020-03-09,4,2004,0.0,0.0,여성복디자인;우븐디자인,디자인,,,63,섬유;봉제;가방;의류
U00649,2020-01-28,2020-01-28,3,1996,2700.0,2700.0,영업지원;사무;일반사무;OA,경영·기획·회계·사무,,,153,IT 컨설팅;조사분석;통계
U01768,2018-10-18,2020-06-07,4,1999,0.0,3500.0,의류,재료·화학·섬유·의복,,,108,섬유;봉제;가방;의류
U01785,2018-11-09,2020-03-01,4,2006,2500.0,2300.0,컬러리스트해외무역;소재;텍스타일;디자이너,재료·화학·섬유·의복,,,44,도소매;유통;무역
U05799,2010-04-02,2020-09-10,4,2001,0.0,4700.0,매장영업관리,재료·화학·섬유·의복,,,189,섬유;봉제;가방;의류
U04038,2020-04-23,2020-05-12,4,2004,3300.0,2900.0,디자이너경력,재료·화학·섬유·의복,,,72,섬유;봉제;가방;의류
U04339,2020-04-07,2020-11-26,4,2009,0.0,0.0,디자이너;VMD,재료·화학·섬유·의복,,,0,
U02142,2010-06-21,2020-01-04,4,2001,0.0,4300.0,매장영업관리,재료·화학·섬유·의복,,,144,섬유;봉제;가방;의류
U05911,2016-12-02,2020-03-25,4,2006,4100.0,4100.0,백화점;할인점;아동의류;여성의류;영업관리;대리점관리;매장관리,재료·화학·섬유·의복,,,86,섬유;봉제;가방;의류
U00936,2014-11-14,2020-12-16,4,1994,3900.0,3900.0,영업및영업MD;매장관리;상품관리,재료·화학·섬유·의복,,,173,섬유;봉제;가방;의류
U01586,2019-05-02,2020-01-02,4,2017,2300.0,2100.0,막내디자이너;신입디자이너;디자이너,재료·화학·섬유·의복,,,13,기타 제조
U04157,2020-03-06,2020-04-12,4,2012,2100.0,1700.0,여성복;영캐주얼;캐주얼웨어;여성캐주얼;패션디자이너,재료·화학·섬유·의복,,,25,디자인;CAD;설계
U07640,2019-12-15,2020-01-06,4,2002,0.0,2300.0,상품기획,디자인,,,66,섬유;봉제;가방;의류
U01086,2020-05-07,2020-09-01,4,2009,0.0,0.0,인사,경영·기획·회계·사무,,,0,
U00919,2019-12-18,2020-01-22,4,0,0.0,0.0,VMD;캐주얼웨어MD;여성복MD,재료·화학·섬유·의복,,,25,생활용품;화장품;완구
U00248,2020-02-13,2020-02-13,4,2002,3900.0,3500.0,의상디자이너,디자인,,,96,섬유;봉제;가방;의류
U03436,2020-10-12,2020-10-25,4,2013,0.0,0.0,매장영업관리;영업MD;영업;영업기획,재료·화학·섬유·의복,,,30,도소매;유통;무역
U02353,2020-01-03,2020-01-04,4,2015,0.0,0.0,패션디자이너;패션,재료·화학·섬유·의복,,,25,섬유;봉제;가방;의류
U01246,2017-09-26,2020-03-12,3,2004,4300.0,4100.0,영업MD,재료·화학·섬유·의복,,,138,섬유;봉제;가방;의류
U08164,2016-11-23,2020-03-23,4,0,0.0,2300.0,디자이너,재료·화학·섬유·의복,,,36,디자인;CAD;설계
U00959,2020-05-29,2020-09-06,3,2010,0.0,2100.0,컬러플한디자인,재료·화학·섬유·의복,,,35,디자인;CAD;설계
U05894,2016-08-10,2020-06-17,4,2003,0.0,0.0,여성우븐;데님생산관리,재료·화학·섬유·의복,,,125,섬유;봉제;가방;의류
U00860,2020-01-16,2020-02-19,4,2013,0.0,0.0,디자인,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U04192,2009-03-20,2020-02-14,4,0,0.0,0.0,디자이너,재료·화학·섬유·의복,,,116,디자인;CAD;설계
U05562,2016-10-28,2020-04-15,4,2005,0.0,0.0,매장영업,재료·화학·섬유·의복,,,121,섬유;봉제;가방;의류
U06031,2014-05-27,2020-12-22,4,2009,2300.0,1700.0,신입디자이너;패션디자인;악세사리디자인;피팅;MD;마케팅,재료·화학·섬유·의복,,,15,섬유;봉제;가방;의류
U00118,2020-09-20,2020-11-01,4,2003,0.0,2900.0,홍보;마케팅,재료·화학·섬유·의복,,,85,섬유;봉제;가방;의류
U04654,2019-04-15,2020-11-13,4,2010,2300.0,1900.0,패션디자인;여성복;디자이너;캐주얼,재료·화학·섬유·의복,,,39,쇼핑몰;전자상거래;경매
U07617,2018-12-08,2020-02-01,4,2011,1900.0,1700.0,패션디자인;여성복디자인;남성복디자인,재료·화학·섬유·의복,,,20,섬유;봉제;가방;의류
U06613,2019-04-22,2020-04-23,4,2002,0.0,0.0,생산관리,재료·화학·섬유·의복,,,132,섬유;봉제;가방;의류
U07572,2014-01-01,2020-08-03,4,2011,0.0,3500.0,상품기획;MD,재료·화학·섬유·의복,,,75,섬유;봉제;가방;의류
U00778,2018-01-15,2020-10-27,4,2013,3300.0,3100.0,패션디자인;상품기획;해외영업,재료·화학·섬유·의복,,,54,섬유;봉제;가방;의류
U06590,2019-02-22,2020-02-14,4,2010,0.0,0.0,,재료·화학·섬유·의복,,,14,도소매;유통;무역
U08327,2019-02-22,2020-11-14,4,2014,2300.0,2300.0,MD;기획;영업MD;기획MD;매장관리,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U03247,2011-02-12,2020-09-26,4,2004,4700.0,4700.0,패션디자이너,재료·화학·섬유·의복,,,132,섬유;봉제;가방;의류
U02219,2019-07-16,2020-02-04,4,2013,3500.0,3100.0,영업MD;기획MD;영업지원,영업·판매·TM,,,38,섬유;봉제;가방;의류
U05855,2020-11-15,2020-12-06,3,0,1900.0,2100.0,디자이너,재료·화학·섬유·의복,,,0,
U02498,2015-10-08,2020-10-13,4,2010,2700.0,2700.0,패션;유통;영업관리;영업지원;회계,재료·화학·섬유·의복,,,46,도소매;유통;무역
U00128,2020-03-18,2020-11-25,4,2009,2500.0,2500.0,영업관리,재료·화학·섬유·의복,,,0,
U01979,2007-11-11,2020-02-03,4,1996,0.0,6250.0,,재료·화학·섬유·의복,,,216,섬유;봉제;가방;의류
U06971,2020-12-26,2020-12-26,4,2016,2900.0,2700.0,영업,재료·화학·섬유·의복,,,26,섬유;봉제;가방;의류
U00137,2020-05-30,2020-08-25,4,2010,0.0,0.0,디자이너,재료·화학·섬유·의복,,,12,금융;보험;증권
U04818,2012-10-30,2020-09-30,4,2004,0.0,0.0,매장영업관리,재료·화학·섬유·의복,,,72,섬유;봉제;가방;의류
U02675,2017-10-01,2020-11-23,4,1992,5750.0,5250.0,영업관리,재료·화학·섬유·의복,,,168,섬유;봉제;가방;의류
U05741,2009-03-09,2020-11-30,4,2007,0.0,6250.0,캐주얼;라이프스타일총괄,재료·화학·섬유·의복,,,180,디자인;CAD;설계
U01875,2016-08-25,2020-06-20,4,0,0.0,2700.0,패션디자이너,재료·화학·섬유·의복,,,55,섬유;봉제;가방;의류
U01949,2019-06-20,2020-02-22,4,2011,0.0,0.0,상품기획;소재팀,재료·화학·섬유·의복,,,0,
U01564,2019-05-26,2020-06-04,4,2003,5750.0,5250.0,아웃도어스포츠대리점;아울렛영업,재료·화학·섬유·의복,,,166,도소매;유통;무역
U05761,2017-10-07,2020-10-23,4,2009,2900.0,2300.0,우븐디자이너;피팅인턴,재료·화학·섬유·의복,,,36,섬유;봉제;가방;의류
U02238,2019-12-09,2020-04-10,5,0,0.0,0.0,스타일디자이너,재료·화학·섬유·의복,,,0,디자인;CAD;설계
U05998,2014-10-30,2020-08-05,4,2010,6250.0,5250.0,아웃도어기획;수입MD;바잉MD;상품기획;머천다이저;스포츠의류;아웃도어의류,재료·화학·섬유·의복,,,114,도소매;유통;무역
U03588,2018-04-12,2020-01-14,4,2007,0.0,2100.0,기자;홍보,경영·기획·회계·사무,재료·화학·섬유·의복,,18,광고;홍보
U03831,2015-10-10,2020-11-29,4,2007,0.0,3500.0,디자이너;소재디자이너;컬러리스트;상품기획,재료·화학·섬유·의복,,,53,섬유;봉제;가방;의류
U05721,2014-07-26,2020-07-08,4,2004,3300.0,3100.0,디자이너,재료·화학·섬유·의복,,,61,섬유;봉제;가방;의류
U05847,2014-09-04,2020-02-05,4,2004,2900.0,2900.0,프로모션영업;생산관리;매장영업관리;영업부,재료·화학·섬유·의복,,,101,섬유;봉제;가방;의류
U07374,2016-10-30,2020-12-27,5,2006,0.0,4100.0,상품기획,재료·화학·섬유·의복,,,109,섬유;봉제;가방;의류
U04330,2018-11-08,2020-03-01,4,2002,0.0,4300.0,MERCHANDISER,재료·화학·섬유·의복,,,74,섬유;봉제;가방;의류
U02814,2020-03-08,2020-09-07,4,2016,0.0,0.0,디자이너,재료·화학·섬유·의복,,,0,
U05871,2013-09-17,2020-06-19,4,2014,0.0,3900.0,영업,재료·화학·섬유·의복,,,96,섬유;봉제;가방;의류
U03690,2014-09-07,2020-12-07,4,2006,4100.0,3900.0,매장영업;개설;관리,재료·화학·섬유·의복,,,99,도소매;유통;무역
U05335,2017-08-15,2020-02-26,4,2015,3100.0,2500.0,여성복디자인;골프웨어디자인;스포츠웨어디자인,재료·화학·섬유·의복,,,84,쇼핑몰;전자상거래;경매
U02398,2020-02-11,2020-12-18,4,2009,0.0,1900.0,,재료·화학·섬유·의복,,,9,섬유;봉제;가방;의류
U02243,2020-07-29,2020-11-23,4,2004,0.0,7500.0,상품기획;MD;패션MD,재료·화학·섬유·의복,,,138,섬유;봉제;가방;의류
U07048,2019-11-29,2020-04-09,4,2015,0.0,2300.0,여성복디자인;캐주얼디자인,재료·화학·섬유·의복,,,36,섬유;봉제;가방;의류
U05125,2012-02-14,2020-09-11,3,2012,2700.0,0.0,상품기획;개발;MD;디스플레이어,경영·기획·회계·사무,,,72,쇼핑몰;전자상거래;경매
U01708,2019-04-12,2020-08-08,4,2011,0.0,2500.0,영업;영업관리;영업기획;대리점,재료·화학·섬유·의복,,,28,섬유;봉제;가방;의류
U02649,2019-03-19,2020-02-19,4,2013,0.0,0.0,디자인;머천다이저,재료·화학·섬유·의복,,,0,
U01961,2012-10-23,2020-06-15,4,2011,3500.0,2900.0,VMD;마케팅;디스플레이,재료·화학·섬유·의복,,,72,섬유;봉제;가방;의류
U03614,2020-11-10,2020-11-24,4,2000,3900.0,4700.0,매장영업관리,재료·화학·섬유·의복,,,102,섬유;봉제;가방;의류
U03151,2019-12-03,2020-09-22,4,2014,0.0,0.0,MD,재료·화학·섬유·의복,,,0,도소매;유통;무역
U06569,2020-05-26,2020-05-28,4,2002,1700.0,2700.0,패션디자인,디자인,,,0,
U02197,2015-12-28,2020-02-26,4,2007,0.0,0.0,그래픽;일러스트,재료·화학·섬유·의복,디자인,,48,디자인;CAD;설계
U02094,2019-04-06,2020-01-25,4,2011,3300.0,2700.0,의류생산기획MD,재료·화학·섬유·의복,,,54,섬유;봉제;가방;의류
U07188,2017-04-21,2020-06-19,4,2003,6750.0,6250.0,여성캐쥬얼디자인;이지캐쥬얼;여성복;기획MD;남성캐쥬얼,재료·화학·섬유·의복,,,150,섬유;봉제;가방;의류
U00512,2016-07-12,2020-07-03,4,2004,0.0,3300.0,영업MD;기획MD;머천다이저,재료·화학·섬유·의복,,,110,출판;인쇄;편집;영상
U00477,2020-10-10,2020-10-10,4,2001,0.0,5250.0,영업,재료·화학·섬유·의복,,,149,섬유;봉제;가방;의류
U00906,2020-04-23,2020-12-16,4,2010,0.0,0.0,사무;영업지원;일반사무;유통;상품입출고;물류관리;스포츠웨어;의류;거래처관리;매장관리,재료·화학·섬유·의복,,,24,도소매;유통;무역
U07300,2020-05-18,2020-05-18,4,2009,1700.0,1500.0,머천다이저,재료·화학·섬유·의복,,,6,섬유;봉제;가방;의류
U05210,2019-06-18,2020-09-10,3,2015,2500.0,2500.0,디스플레이;머천다이저;매장관리;VMD,재료·화학·섬유·의복,,,22,디자인;CAD;설계
U08072,2019-01-18,2020-11-18,3,2007,0.0,0.0,의류MD;VMD;MR;디자인;기획,재료·화학·섬유·의복,,,12,디자인;CAD;설계
U00717,2020-07-15,2020-07-15,4,0,0.0,0.0,상품기획,재료·화학·섬유·의복,,,0,
U04902,2020-07-22,2020-07-22,4,2004,0.0,0.0,브랜드;영업;영업관리;매장관리,재료·화학·섬유·의복,,,126,섬유;봉제;가방;의류
U01702,2018-04-19,2020-02-12,4,2003,0.0,4700.0,대리점관리;매장관리;매출관리;영업관리;영업기획;백화점영업;영업기획;유통영업,재료·화학·섬유·의복,,,132,도소매;유통;무역
U01063,2020-07-21,2020-08-26,4,2003,0.0,0.0,영업MD;매장영업관리,재료·화학·섬유·의복,,,84,섬유;봉제;가방;의류
U00657,2020-04-13,2020-06-10,4,2014,0.0,2100.0,여성복;피팅;막내;여성복디자인;영캐쥬얼,재료·화학·섬유·의복,,,17,섬유;봉제;가방;의류
U02596,2020-04-23,2020-04-30,4,2015,1900.0,1900.0,여성복디자인;상품기획,재료·화학·섬유·의복,,,0,
U01195,2017-08-05,2020-06-27,4,0,0.0,0.0,생산관리;생산MD,재료·화학·섬유·의복,,,15,섬유;봉제;가방;의류
U00447,2019-10-01,2020-01-12,4,2014,0.0,0.0,디자인;디자이너;패턴;그레이딩;마킹,재료·화학·섬유·의복,,,0,
U04219,2018-03-26,2020-09-15,4,2008,0.0,0.0,경영;브랜드매니저;기획;노무;관리;문서작성;엑셀;마케팅;마케팅기획;브랜딩;급여관리;사무보조;회계;일반사무,경영·기획·회계·사무,,,0,학교;학원;직원훈련(교육서비스)
U04093,2019-12-19,2020-02-28,4,0,0.0,0.0,3DMAX;일러스트;포토샵;그래픽디자인;가구디자인;벽지디자인;잡화디자인;공예디자인;제품디자인;가방디자인;소재디자인;여성복디자인;텍스타일디자인;패션디자인;스포츠웨어디자인;신발디자인;잡화디자인;악세사리디,재료·화학·섬유·의복,,,0,건설;토목;건축
U00357,2020-11-17,2020-11-17,4,2015,2300.0,2300.0,상품기획,재료·화학·섬유·의복,,,0,
U06612,2018-01-07,2020-04-04,4,2000,0.0,5250.0,우분디자이너,재료·화학·섬유·의복,,,116,섬유;봉제;가방;의류
U06248,2019-12-05,2020-05-03,4,0,2100.0,2100.0,디자이너,재료·화학·섬유·의복,,,4,섬유;봉제;가방;의류
U06960,2018-01-18,2020-04-06,4,2009,3300.0,2900.0,VMD;디스플레이;MD,재료·화학·섬유·의복,,,36,건설;토목;건축
U01947,2018-01-09,2020-06-05,5,2009,0.0,0.0,의류;여성복디자인,디자인,,,0,
U08190,2016-05-13,2020-03-30,4,2014,0.0,3100.0,패션디자인;상품기획,재료·화학·섬유·의복,,,36,도소매;유통;무역
U05340,2019-10-31,2020-07-13,3,0,0.0,0.0,디스플레이;머천다이저,재료·화학·섬유·의복,,,0,
U01253,2020-01-03,2020-07-09,4,2012,0.0,0.0,기획MD,재료·화학·섬유·의복,,,13,섬유;봉제;가방;의류
U07105,2013-12-04,2020-07-26,3,2010,3300.0,3100.0,구매;발주;구매관리;재고관리;외주관리,재료·화학·섬유·의복,,,80,섬유;봉제;가방;의류
U02497,2015-06-06,2020-04-30,4,2000,4900.0,4100.0,MD;생산;일본어,재료·화학·섬유·의복,,,152,섬유;봉제;가방;의류
U01941,2012-11-19,2020-04-18,4,2004,0.0,3900.0,서비스;유학;해외,영업·판매·TM,전문·교육·자격,,75,식음료;식품가공
U05211,2004-05-23,2020-09-22,4,2005,0.0,0.0,핸드백디자인;피혁디자인;악세서리디자인;잡화디자인,재료·화학·섬유·의복,,,137,섬유;봉제;가방;의류
U03468,2020-06-16,2020-11-23,5,2003,0.0,2100.0,소재디자인;텍스타일디자인;섬유디자인,디자인,,,36,섬유;봉제;가방;의류
U04618,2019-05-26,2020-11-12,5,2002,0.0,3300.0,영업MD;온라인MD,재료·화학·섬유·의복,,,50,섬유;봉제;가방;의류
U04880,2018-03-23,2020-03-08,4,2011,0.0,0.0,패턴;그레이딩;마킹;생산관리;생산;영업,재료·화학·섬유·의복,,,0,
U08227,2012-11-02,2020-01-22,4,2006,0.0,3500.0,영업관리,영업·판매·TM,,,82,섬유;봉제;가방;의류
U05395,2014-03-03,2020-06-29,4,2004,0.0,2700.0,MD,재료·화학·섬유·의복,,,50,섬유;봉제;가방;의류
U00267,2019-11-28,2020-05-16,4,1990,3700.0,3700.0,매장영업관리,재료·화학·섬유·의복,,,186,
U04164,2020-11-10,2020-11-10,4,2003,0.0,1900.0,매장영업관리,재료·화학·섬유·의복,,,60,섬유;봉제;가방;의류
U05969,2020-04-15,2020-05-30,4,2016,0.0,0.0,영업,재료·화학·섬유·의복,,,0,광고;홍보
U06229,2019-05-13,2020-01-05,4,2005,2100.0,1900.0,쥬니어아동복디자이너,디자인,,,44,디자인;CAD;설계
