resume_seq,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major,univ_sub_major,univ_major_type,univ_score
U02213,21,일반고,사립,여자학교,9,5,5,0,7,의류패션학과,,9,80.0
U02108,21,일반고,사립,남자학교,3,5,10,0,5,증권금융과,,5,70.0
U02339,21,자율고,공립,남여공학,5,5,5,0,3,텍스타일아트전공,,9,70.0
U04598,21,자율고,공립,남여공학,7,5,5,0,3,,,10,60.0
U01955,0,기타,기타,기타,0,5,5,0,18,,,9,70.0
U01662,21,일반고,공립,여자학교,17,5,5,0,17,공연의상학과,,9,80.0
U02625,21,일반고,사립,남자학교,3,5,5,0,3,,,0,70.0
U06353,21,일반고,사립,여자학교,11,0,0,0,0,패턴메이킹과정,,9,0.0
U05338,21,일반고,공립,남여공학,5,5,5,0,3,,,9,60.0
U04242,21,일반고,공립,남자학교,13,5,10,0,5,광고디자인,,9,80.0
U06787,0,기타,기타,기타,17,5,5,0,3,,,10,70.0
U07177,21,일반고,공립,남자학교,11,5,5,0,11,,,10,70.0
U03899,21,일반고,사립,남여공학,8,0,0,0,0,,,9,80.0
U05742,0,기타,기타,기타,3,5,5,0,5,,,4,60.0
U05958,21,일반고,공립,여자학교,17,5,5,0,3,,,10,60.0
U03388,21,일반고,사립,남자학교,3,5,5,0,5,스타일리스트,,9,90.0
U06110,21,일반고,공립,남여공학,5,5,5,0,5,,,3,80.0
U05569,0,기타,기타,기타,0,3,6,0,3,,,5,70.0
U08291,21,자율고,공립,남여공학,13,0,0,0,0,,,3,70.0
U06696,21,일반고,사립,남여공학,5,5,5,0,5,,,9,80.0
U05711,21,일반고,사립,남자학교,3,5,5,0,10,,,4,70.0
U06888,0,기타,기타,기타,0,5,5,0,3,,,9,90.0
U03379,21,일반고,사립,남자학교,7,5,10,0,7,경찰경호학과,,9,0.0
U06418,21,일반고,사립,여자학교,3,5,5,0,3,,,9,90.0
U05383,0,기타,기타,기타,0,0,0,0,0,,,9,80.0
U07186,21,일반고,공립,여자학교,6,5,5,0,11,디자인학부패션디자인과,,9,80.0
U00247,21,일반고,사립,남여공학,11,5,5,0,11,패션산업학부패션소재디자인,,9,70.0
U00800,21,일반고,사립,여자학교,6,3,5,0,6,,,4,80.0
U05717,21,일반고,공립,남여공학,3,5,5,0,7,,,9,20.0
U04980,21,일반고,공립,여자학교,17,3,5,0,10,,,19,70.0
U04959,21,일반고,공립,남여공학,3,5,5,0,17,,,3,70.0
U01748,21,일반고,공립,여자학교,6,5,5,0,7,,,4,80.0
U02285,0,기타,기타,기타,0,0,0,0,0,경영학학사,,3,90.0
U03155,21,일반고,사립,남자학교,10,5,10,0,7,,,9,80.0
U04001,21,일반고,공립,남여공학,3,5,5,0,5,,,19,70.0
U07643,21,일반고,공립,남여공학,5,5,10,0,13,,,9,80.0
U02731,21,일반고,공립,남여공학,5,5,5,0,17,안전시스템공학과,,2,70.0
U06605,0,기타,기타,기타,17,3,6,0,3,,,5,60.0
U03519,21,일반고,사립,여자학교,11,3,5,0,6,,,4,90.0
U05485,21,일반고,공립,여자학교,5,5,5,0,3,,,19,80.0
U07848,21,일반고,사립,여자학교,11,5,5,0,11,,,9,80.0
U05865,21,일반고,사립,남여공학,3,5,5,0,3,,,9,80.0
U00877,21,일반고,공립,여자학교,18,3,5,0,10,소비자생활정보학,,19,70.0
U01046,21,일반고,공립,남여공학,10,5,5,0,10,섬유패션코디네이션,,9,80.0
U06365,21,일반고,공립,남여공학,3,5,5,0,3,국제경영학,,3,70.0
U05709,0,기타,기타,기타,3,5,5,0,3,,,9,80.0
U02250,21,일반고,사립,여자학교,3,0,0,0,0,,,9,80.0
U05472,21,일반고,사립,남자학교,8,3,5,0,14,,,0,80.0
U05739,0,기타,기타,기타,3,5,5,0,3,공예과섬유미술,,9,70.0
U07367,21,자율고,사립,여자학교,3,5,5,0,3,,,9,80.0
U01120,0,기타,기타,기타,18,5,5,0,7,,,0,90.0
U06630,0,기타,기타,기타,0,3,5,0,6,,,7,60.0
U06132,21,일반고,사립,남자학교,3,3,5,0,3,,,18,80.0
U00123,0,기타,기타,기타,0,5,5,0,18,,,19,20.0
U06056,21,일반고,공립,남여공학,3,5,5,0,3,,,4,90.0
U06718,21,일반고,공립,여자학교,13,5,5,0,5,,,10,70.0
U07736,21,일반고,사립,여자학교,3,5,5,0,3,,,9,70.0
U07400,21,일반고,사립,남자학교,11,5,5,0,11,,,9,80.0
U04934,21,일반고,공립,남여공학,5,3,5,0,14,생물산업기계공학,,11,60.0
U00912,22,일반고,공립,남여공학,5,3,5,0,7,,,9,70.0
U06281,0,기타,기타,기타,0,3,6,0,3,,,4,0.0
U07670,21,일반고,사립,남여공학,17,5,5,0,3,,,3,90.0
U05028,21,자율고,사립,남자학교,3,5,5,0,3,,,9,70.0
U00517,21,일반고,사립,여자학교,3,5,5,0,3,,,9,80.0
U01350,0,기타,기타,기타,0,5,5,0,11,,,9,70.0
U05838,21,일반고,공립,여자학교,5,5,5,0,3,,,9,80.0
U06938,0,기타,기타,기타,0,5,5,0,3,,,9,80.0
U08070,21,일반고,사립,남자학교,3,5,5,0,3,,,4,50.0
U00920,21,일반고,공립,남여공학,3,0,0,0,0,,,9,90.0
U05054,21,일반고,사립,여자학교,3,5,5,0,3,,,9,70.0
U06793,21,자율고,공립,남여공학,5,5,5,0,3,,,9,80.0
U07846,0,기타,기타,기타,0,5,5,0,11,,,9,70.0
U05701,21,일반고,공립,남여공학,5,5,5,0,5,,,0,90.0
U05363,0,기타,기타,기타,0,0,0,0,0,,MajorinKnitwearDesign,9,0.0
U00199,0,기타,기타,기타,0,4,5,0,3,한국어,,8,92.0
U03162,21,일반고,공립,남여공학,13,5,5,0,5,,,5,70.0
U02048,21,일반고,공립,남여공학,5,5,5,0,3,,,9,80.0
U06807,21,자율고,공립,남여공학,6,5,5,0,7,,,0,80.0
U04061,21,일반고,공립,남여공학,14,0,0,0,0,,,3,80.0
U06106,21,일반고,공립,남여공학,3,5,8,0,17,,,10,60.0
U00983,8,특성화고,공립,남여공학,13,5,5,0,17,,,9,80.0
U02726,21,일반고,사립,남자학교,3,5,5,0,5,,,9,60.0
U07559,0,기타,기타,기타,5,5,5,0,10,,,4,80.0
U07169,0,기타,기타,기타,0,5,5,0,9,,,9,60.0
U06308,21,일반고,공립,남여공학,0,0,0,0,0,,,9,80.0
U06199,0,기타,기타,기타,0,5,5,0,8,항공공학과,,10,70.0
U04165,21,자율고,공립,여자학교,0,5,5,0,18,공예디자인,염직공예,9,70.0
U04169,21,일반고,공립,남여공학,4,5,5,0,18,,,8,0.0
U05174,0,기타,기타,기타,0,5,5,0,17,정보기술공학부,디스플레이,12,70.0
U07665,21,일반고,공립,남여공학,5,5,5,0,5,,,9,80.0
U00630,21,일반고,사립,남여공학,5,0,0,0,0,가정학사,,19,0.0
U06076,21,일반고,공립,여자학교,3,5,5,0,3,,,9,80.0
U03051,21,일반고,사립,여자학교,13,5,5,0,18,,,9,90.0
U07623,21,일반고,공립,남자학교,14,5,5,0,10,,,3,70.0
U04256,21,일반고,공립,남여공학,3,5,10,0,4,,,7,80.0
U00316,0,기타,기타,기타,0,5,5,0,3,,,3,80.0
U07740,0,기타,기타,기타,0,5,5,0,3,,,3,70.0
U04921,21,자율고,사립,남여공학,15,5,5,0,15,생활과학부패션디자인산업전공,,19,80.0
U07255,21,일반고,공립,남여공학,5,5,8,0,17,,,10,70.0
U06957,22,일반고,공립,여자학교,5,5,5,0,3,,,0,80.0
U04644,21,일반고,사립,남여공학,14,5,5,0,3,글로벌미디어학부,,7,70.0
U01540,21,일반고,공립,남자학교,3,5,5,0,3,,,9,70.0
U03921,21,일반고,공립,남여공학,5,5,5,0,3,,소비자인간발달학,19,70.0
U06705,21,일반고,사립,여자학교,3,5,5,0,5,,,9,80.0
U01875,21,일반고,사립,남여공학,3,3,6,0,3,,,19,0.0
U08270,0,기타,기타,기타,0,5,5,0,5,,,7,80.0
U02271,21,일반고,사립,남자학교,3,5,5,0,3,,,0,80.0
U08131,0,기타,기타,기타,0,0,0,0,0,,중등교사,9,20.0
U01775,21,일반고,사립,남여공학,10,5,5,0,10,,,4,70.0
U07139,21,자율고,공립,남여공학,10,5,5,0,10,,,4,80.0
U08420,21,일반고,사립,여자학교,3,5,5,0,3,,,9,70.0
U06205,21,일반고,사립,여자학교,3,5,5,0,5,,서양화,3,80.0
U06384,21,일반고,공립,남자학교,3,5,5,0,10,,,8,3.5
U07294,21,일반고,공립,남자학교,11,3,5,0,11,,,9,70.0
U03433,21,일반고,사립,남자학교,7,5,5,0,9,,,19,80.0
U07078,21,일반고,사립,남여공학,3,0,0,0,0,,,9,0.0
U07054,21,자율고,사립,남여공학,3,5,10,0,3,니트패션디자인과,,9,70.0
U05871,0,기타,기타,기타,0,5,5,0,5,,,5,60.0
U04904,21,일반고,사립,남여공학,5,5,5,0,3,,,10,80.0
U02676,21,일반고,공립,남여공학,5,5,5,0,3,,,3,70.0
U02366,0,기타,기타,기타,0,0,0,0,0,FashionBuyingandMerchandising,,9,90.0
U02313,21,일반고,사립,남자학교,11,5,5,0,3,디자인학부의상디자인과,,9,70.0
U05580,21,일반고,사립,남자학교,4,5,5,0,7,,,9,80.0
U07813,0,기타,기타,기타,0,5,5,0,5,,,3,70.0
U04531,21,일반고,공립,남여공학,10,0,0,0,0,디자인학과섬유패션디자인,,9,80.0
U02617,21,일반고,공립,남여공학,5,5,5,0,18,,,9,80.0
U05049,21,일반고,사립,여자학교,13,5,5,0,7,,,4,80.0
U05244,0,기타,기타,기타,0,5,5,0,3,,,9,80.0
U03855,21,일반고,사립,여자학교,5,5,5,0,3,,,19,70.0
U00764,21,일반고,공립,남여공학,5,5,5,0,3,,,9,90.0
U00497,21,일반고,공립,남자학교,11,5,5,0,11,,,3,70.0
U01023,21,일반고,사립,남여공학,5,5,5,0,5,,,19,70.0
U08221,0,기타,기타,기타,0,3,5,0,14,,멀티미디어학과,9,90.0
U01116,21,일반고,공립,남여공학,3,3,5,0,4,생물학,,4,50.0
U00366,21,일반고,공립,남여공학,5,5,5,0,10,,,0,70.0
U07491,21,자율고,공립,여자학교,0,5,5,0,10,,,20,80.0
U05889,0,기타,기타,기타,0,5,5,0,3,,,8,90.0
U04273,0,기타,기타,기타,0,5,5,0,15,의상주택학부의상전공,,0,90.0
U03516,21,일반고,사립,여자학교,3,5,5,0,17,,,9,90.0
U04171,21,일반고,사립,남자학교,5,3,6,0,3,,,5,60.0
U07152,21,일반고,사립,남자학교,10,5,5,0,10,,,5,90.0
U02836,21,일반고,공립,남여공학,5,5,5,0,5,,,8,70.0
U07821,0,기타,기타,기타,0,5,5,0,3,,,9,70.0
U01383,21,일반고,공립,남자학교,3,5,5,0,5,,,19,60.0
U00740,21,자율고,공립,여자학교,5,5,5,0,5,,,9,60.0
U08209,21,일반고,사립,여자학교,7,5,5,0,7,,,9,90.0
U06032,21,일반고,사립,남자학교,3,5,5,0,3,,,3,80.0
U05666,0,기타,기타,기타,0,3,6,0,3,,,19,0.0
U06290,21,일반고,사립,남자학교,7,5,5,0,7,,,9,0.0
U06338,21,일반고,사립,남여공학,5,5,5,0,3,,,10,50.0
U07020,21,일반고,사립,여자학교,3,5,5,0,3,,,3,80.0
U01408,21,자율고,공립,남자학교,8,3,5,0,8,공과대학섬유공학과,,10,70.0
U08421,21,일반고,사립,여자학교,3,0,0,0,0,,,9,60.0
U02065,21,일반고,공립,남여공학,5,5,10,0,5,제화패션산업,,4,80.0
U04296,0,기타,기타,기타,3,5,10,0,3,,,9,90.0
U01762,21,일반고,사립,남자학교,3,5,5,0,15,,,9,70.0
U05746,21,일반고,공립,남여공학,4,3,5,0,4,,,3,70.0
U03477,21,일반고,사립,남여공학,14,5,5,0,3,,유통마케팅학부,9,80.0
U00840,21,일반고,공립,여자학교,18,5,5,0,17,,,9,80.0
U06562,21,일반고,공립,남여공학,9,5,5,0,9,,,9,70.0
U00902,21,일반고,사립,여자학교,8,3,5,0,8,,,8,80.0
U00955,21,자율고,사립,남자학교,3,0,0,0,0,,,0,70.0
U05930,21,일반고,공립,남여공학,13,0,0,0,0,,,9,60.0
U00949,21,일반고,사립,남자학교,18,5,5,0,18,,,9,60.0
U06918,21,일반고,사립,남여공학,10,5,5,0,15,,,9,90.0
U08075,21,일반고,공립,여자학교,14,5,5,0,8,,,9,80.0
U03616,18,특성화고,공립,남여공학,13,5,5,0,17,,,4,70.0
U04313,21,일반고,공립,남여공학,10,0,0,0,0,,,9,100.0
U01974,0,기타,기타,기타,0,5,5,0,5,,,9,0.0
U02190,16,일반고,사립,남여공학,15,5,5,0,3,,,9,80.0
U04803,0,기타,기타,기타,0,5,5,0,18,,,8,20.0
U07260,21,일반고,공립,남자학교,5,5,5,0,18,,,9,80.0
U00675,21,일반고,사립,남자학교,9,3,5,0,9,,,3,80.0
U00299,21,일반고,사립,여자학교,3,5,5,0,3,,,5,70.0
U00341,21,일반고,사립,남자학교,3,5,5,0,3,,,18,70.0
U07118,21,일반고,사립,남여공학,5,5,5,0,3,,,18,50.0
U06077,21,일반고,공립,여자학교,17,5,5,0,10,,,9,70.0
U04723,16,특성화고,사립,여자학교,3,0,0,0,0,응용시스템학과,,2,80.0
U03836,16,특성화고,사립,여자학교,8,5,5,0,8,,,9,90.0
U01849,21,자율고,공립,남여공학,7,5,5,0,7,,,9,70.0
U02985,21,일반고,공립,여자학교,15,5,5,0,3,,,19,80.0
U02073,21,일반고,사립,남자학교,3,5,5,0,3,환경화학공학과,,13,70.0
U06512,21,자율고,사립,남자학교,3,5,5,0,5,,,9,3.8
U06553,21,자율고,공립,남자학교,14,5,5,0,8,,,3,80.0
U06743,21,일반고,사립,남자학교,15,5,5,0,3,,,9,70.0
U04098,21,일반고,공립,여자학교,6,5,5,0,11,,,9,80.0
U00137,21,일반고,사립,남자학교,15,5,5,0,15,,,19,70.0
U03205,21,일반고,사립,여자학교,9,5,5,0,3,,회화판화,9,80.0
U04422,0,기타,기타,기타,0,4,5,0,13,통신과,,6,70.0
U05077,0,기타,기타,기타,0,5,5,0,5,,,9,70.0
U02431,21,일반고,공립,여자학교,9,5,5,0,7,,,19,70.0
U00845,18,일반고,사립,여자학교,8,5,5,0,15,패션디자인산업전공,,4,70.0
U06124,21,자율고,공립,남자학교,18,3,5,0,18,전자통신공학,,6,70.0
U00987,21,일반고,공립,여자학교,5,5,5,0,3,,,9,80.0
U07912,20,특목고,사립,남여공학,3,5,5,0,3,,,9,90.0
U07004,21,일반고,공립,남여공학,3,5,5,0,18,,,9,80.0
U00866,21,자율고,사립,남자학교,9,3,5,0,7,,,0,80.0
U00982,0,기타,기타,기타,0,5,5,0,5,,,3,0.0
U03769,21,일반고,공립,여자학교,13,5,5,0,3,,,9,80.0
U03759,21,일반고,공립,남자학교,11,5,5,0,11,,,8,90.0
U00473,0,기타,기타,기타,0,0,0,0,0,일러스트,패션일러스트,9,90.0
U02137,21,일반고,공립,여자학교,17,5,5,0,7,산업안전관리학과,보건행정학과,4,80.0
U08239,21,일반고,사립,남자학교,11,5,5,0,11,,,0,90.0
U07531,21,일반고,사립,여자학교,7,0,0,0,0,,,9,80.0
U05862,21,일반고,공립,여자학교,3,5,5,0,5,경제금융학과,,3,80.0
U00100,20,특목고,사립,남여공학,3,5,5,0,3,,,19,70.0
U00666,21,일반고,사립,여자학교,5,5,5,1,5,상담심리학,,5,90.0
U03382,21,일반고,공립,남자학교,3,5,10,0,3,공업경영,,5,80.0
U05215,21,일반고,사립,남여공학,5,5,5,0,3,,,9,90.0
U07519,21,일반고,사립,남여공학,5,5,5,0,3,,,9,90.0
U02577,21,일반고,공립,여자학교,6,5,5,0,5,,,9,80.0
U05340,21,일반고,공립,여자학교,0,5,5,0,11,,,9,90.0
U04806,0,기타,기타,기타,0,0,0,0,0,,,9,80.0
U04022,21,일반고,사립,여자학교,3,5,5,0,10,,,4,80.0
U05104,21,일반고,공립,남여공학,3,5,5,0,17,시각디자인학부,,9,80.0
U02838,0,기타,기타,기타,0,3,5,0,7,,,4,70.0
U02364,21,일반고,공립,남여공학,13,5,5,0,10,,,9,60.0
U07069,21,일반고,사립,여자학교,3,5,5,0,3,,,10,70.0
U04725,21,일반고,사립,남자학교,3,0,0,0,0,,,4,80.0
U03862,21,일반고,사립,여자학교,11,3,5,0,6,,,4,90.0
U00777,21,일반고,사립,여자학교,3,0,0,0,0,대외중국어,,8,90.0
U03503,0,기타,기타,기타,11,5,5,0,17,시각정보디자인학과,,9,80.0
U05416,21,일반고,공립,여자학교,6,0,0,0,0,,,9,90.0
U03883,21,자율고,사립,남자학교,3,5,5,0,5,,,9,80.0
U05270,21,일반고,사립,여자학교,3,5,5,0,5,불문학,,0,90.0
U03292,21,일반고,공립,여자학교,10,5,5,0,17,,,0,90.0
U05612,21,일반고,공립,남여공학,5,5,5,0,3,,,4,80.0
U03077,21,일반고,사립,여자학교,7,5,5,0,3,,,22,90.0
U07012,21,일반고,공립,여자학교,3,5,5,0,11,,,9,70.0
U06210,21,일반고,공립,여자학교,11,3,5,0,11,미술학과목공예전공,,9,80.0
U00210,0,기타,기타,기타,3,5,5,0,3,,,4,80.0
U07897,0,기타,기타,기타,0,5,5,0,3,,,4,70.0
U01684,21,일반고,사립,여자학교,11,5,5,0,11,,,4,80.0
U05247,21,일반고,공립,남여공학,5,5,5,0,5,,,10,70.0
U05583,0,기타,기타,기타,0,5,10,0,3,,,9,80.0
U08160,21,일반고,사립,여자학교,3,5,5,0,3,,,9,80.0
U05293,21,자율고,공립,남자학교,14,5,5,0,5,항공교통학과,,4,70.0
U01152,8,특성화고,사립,남여공학,5,5,5,0,3,,,9,90.0
U07274,21,일반고,사립,여자학교,9,5,5,0,9,,패션디자인과,14,80.0
U05989,21,일반고,공립,남여공학,5,0,0,0,0,,,5,80.0
U00428,21,일반고,사립,남자학교,3,5,5,0,7,,,9,60.0
U00832,21,일반고,사립,남자학교,6,0,0,0,0,,,20,80.0
U01787,21,일반고,사립,여자학교,13,5,8,0,17,,,9,80.0
U03990,21,일반고,사립,남여공학,5,5,5,0,3,,,8,90.0
U02453,21,일반고,공립,여자학교,18,3,5,0,18,,,4,70.0
U02492,21,일반고,공립,남여공학,11,5,5,0,5,생활과학대학의류학과,외국어대학영어학과,19,80.0
U00040,21,자율고,사립,남자학교,3,3,6,0,3,,,8,0.0
U02127,21,일반고,사립,남자학교,3,0,0,0,0,실용음악과,,21,0.0
U07385,21,일반고,공립,남여공학,3,5,5,0,3,,,9,70.0
U07546,21,일반고,공립,남여공학,11,5,5,0,11,,,9,80.0
U08457,21,일반고,공립,남자학교,3,5,5,0,3,,,4,80.0
U06138,21,일반고,공립,남여공학,5,5,5,0,17,국제유통학과,,3,60.0
U05527,21,일반고,사립,남자학교,3,0,0,0,0,,,9,16.0
U08146,21,일반고,사립,남여공학,14,5,5,0,10,,,4,90.0
U04320,21,일반고,공립,여자학교,5,5,5,0,17,,,18,80.0
U06932,0,기타,기타,기타,0,5,5,0,7,,,9,0.0
U06772,21,일반고,공립,남여공학,5,3,5,0,10,,,19,70.0
U07692,16,특성화고,사립,여자학교,8,5,5,0,5,정보과학부전자계산학,,7,0.0
U01027,21,일반고,사립,남자학교,5,5,5,0,3,,,9,50.0
U04172,21,자율고,사립,남자학교,3,5,5,0,3,문과대학한문학과,,8,70.0
U08417,21,일반고,사립,남여공학,14,5,5,0,3,언론홍보학,,5,70.0
U01608,21,일반고,공립,여자학교,3,5,5,0,5,,,0,90.0
U06936,21,일반고,사립,남여공학,5,0,0,0,0,,,9,0.0
U04198,21,일반고,공립,남여공학,3,5,7,0,3,패션비지니스과,,3,90.0
U03495,21,일반고,공립,여자학교,12,5,5,0,12,,,19,80.0
U01850,21,일반고,공립,남여공학,12,5,5,0,12,,,19,70.0
U00433,21,일반고,공립,남여공학,5,5,5,0,3,,,9,90.0
U07596,18,특성화고,공립,남여공학,13,5,5,0,3,,,0,80.0
U02251,21,일반고,공립,남여공학,3,5,5,0,5,정보시스템,,5,60.0
U06804,21,일반고,사립,남자학교,3,5,5,0,3,카메카트로닉스,,11,80.0
U00281,21,일반고,사립,남자학교,3,5,5,0,15,,,4,80.0
U07324,21,일반고,사립,남여공학,5,5,5,0,3,,관광일본어통역,3,70.0
U01744,21,일반고,공립,남여공학,6,5,5,0,5,,,9,60.0
U01822,0,기타,기타,기타,0,3,5,0,4,,,9,80.0
U04548,21,일반고,사립,남여공학,5,5,5,0,3,무대패션전공,,9,80.0
U07225,0,기타,기타,기타,10,0,0,0,0,부동산경제학과,,3,80.0
U00622,0,기타,기타,기타,3,3,6,0,3,의상학졸업예정,,19,70.0
U03522,21,일반고,사립,남자학교,3,5,5,0,3,,,2,70.0
U07756,0,기타,기타,기타,0,5,5,0,3,,,20,20.0
U07147,21,일반고,사립,남여공학,5,5,5,0,5,,,3,70.0
U03410,21,일반고,사립,남자학교,11,5,5,0,11,,,0,80.0
U06361,19,특목고,공립,남여공학,18,5,5,0,18,,,9,80.0
U06017,21,일반고,사립,남여공학,3,5,5,0,5,,일본학과,3,70.0
U07938,21,일반고,사립,여자학교,5,3,6,1,3,미디어영상학과,,9,50.0
U01546,21,일반고,사립,남여공학,13,0,0,0,0,,국제통상학,3,80.0
U00637,0,기타,기타,기타,6,5,5,0,6,,,4,70.0
U03436,0,기타,기타,기타,0,5,5,0,5,,,3,70.0
U02704,0,기타,기타,기타,0,4,5,0,13,,,15,80.0
U07709,19,특목고,사립,남여공학,3,0,0,0,0,,,9,80.0
U04898,21,일반고,공립,여자학교,10,5,5,0,10,,,9,80.0
U06028,21,일반고,공립,여자학교,10,5,5,0,10,,,4,70.0
U03409,21,일반고,공립,남여공학,5,0,0,0,0,,,9,80.0
U00125,0,기타,기타,기타,7,0,0,0,0,,,7,70.0
U00267,0,기타,기타,기타,0,3,5,0,10,,,3,70.0
U00136,21,일반고,공립,여자학교,18,5,5,0,3,,,5,90.0
U05151,21,일반고,사립,여자학교,8,5,5,0,3,미술학부서양화과,,9,0.0
U06820,19,특목고,사립,남여공학,12,5,5,0,12,,,9,80.0
U07944,16,특성화고,공립,여자학교,16,3,5,0,16,산업디자인멀티미디어디자인전공,,9,90.0
U00476,0,기타,기타,기타,3,5,5,0,3,체육학부경기지도학과,,9,70.0
U03738,21,일반고,공립,여자학교,5,5,5,0,3,,,9,70.0
U04841,21,일반고,사립,남여공학,5,5,5,0,3,응용화학과,,13,70.0
U05078,21,자율고,공립,여자학교,9,5,5,1,3,,,9,70.0
U00455,21,일반고,사립,여자학교,3,5,5,0,3,의류학부의류패션산업학과,,9,70.0
U01880,21,일반고,공립,남여공학,5,3,5,0,15,,,9,80.0
U00495,21,자율고,사립,남여공학,3,0,0,0,0,,,9,90.0
U03975,0,기타,기타,기타,0,5,7,0,3,상담심리학부,,5,90.0
U07906,0,기타,기타,기타,0,5,5,0,3,,,0,80.0
U01425,21,일반고,공립,남여공학,5,5,5,0,17,,,9,90.0
U01698,21,일반고,사립,남여공학,5,5,5,0,18,,,3,80.0
U02534,21,일반고,공립,여자학교,13,5,8,0,15,,,5,80.0
U01706,0,기타,기타,기타,0,3,6,0,3,,,5,70.0
U02179,22,일반고,사립,남여공학,5,5,5,0,7,,,5,70.0
U06244,21,일반고,사립,여자학교,15,5,8,0,15,의상디자이너,,9,20.0
U03307,21,일반고,공립,남여공학,3,5,5,0,18,,,9,70.0
U07674,21,일반고,사립,여자학교,3,5,5,0,5,,,9,80.0
U08175,21,일반고,공립,여자학교,4,5,5,0,17,,,9,90.0
U02852,21,일반고,사립,남여공학,5,5,5,0,3,,,5,80.0
U01193,21,일반고,사립,남여공학,14,5,5,0,5,,,9,90.0
U04258,0,기타,기타,기타,0,5,5,0,17,,,9,80.0
U01019,21,일반고,공립,여자학교,5,0,0,0,0,,,3,70.0
U07302,21,일반고,공립,여자학교,7,5,5,0,11,,,19,90.0
U06829,21,일반고,사립,남자학교,3,5,5,0,5,독문학,,8,70.0
U07580,21,일반고,사립,남자학교,5,0,0,0,0,,,9,80.0
U00434,21,일반고,사립,남자학교,3,5,5,0,5,,,3,80.0
U05025,21,일반고,공립,여자학교,13,0,0,0,0,,,9,80.0
U03179,21,일반고,사립,남여공학,6,5,5,0,7,,,9,80.0
U03756,21,일반고,사립,남여공학,3,0,0,0,0,FashionFolio,,0,100.0
U06658,21,일반고,사립,남여공학,5,5,5,0,3,,,9,70.0
U07144,0,기타,기타,기타,0,3,5,0,7,,,19,80.0
U07105,0,기타,기타,기타,0,5,10,0,5,E비즈니스과,,7,80.0
U02538,16,특성화고,사립,여자학교,3,5,5,0,5,,,9,70.0
U06645,21,일반고,사립,남자학교,3,0,0,0,0,,,19,80.0
U03014,21,일반고,사립,여자학교,3,5,5,0,3,,,9,20.0
U02022,21,일반고,공립,남자학교,3,5,5,0,5,,,3,70.0
U01693,21,일반고,공립,남여공학,5,5,5,0,3,멀티미디어공학과,,10,80.0
U05510,21,일반고,사립,남여공학,5,0,0,0,0,여성복전공,,9,100.0
U02893,21,일반고,사립,여자학교,11,5,5,0,11,의상섬유학과,,4,80.0
U03151,21,일반고,공립,남여공학,10,5,5,0,10,,,3,70.0
U06285,21,일반고,사립,남여공학,14,5,5,0,10,,,4,80.0
U04260,0,기타,기타,기타,0,3,5,0,11,,,9,70.0
U08433,16,특성화고,사립,여자학교,3,5,5,0,17,,,3,80.0
U05084,21,일반고,공립,남여공학,3,5,5,0,3,,,3,70.0
